,DateTime,Close,WAP,Volume,High,Low,Time Received,Date,same_day
539,20220623  17:00:00,11.88,11.89714,7,11.92,11.88,2022-06-26 13:51:04.333768,2022-06-23,True
540,20220623  17:05:00,11.88,11.88,0,11.88,11.88,2022-06-26 13:51:04.333768,2022-06-23,True
541,20220623  17:10:00,11.81,11.84763,16,11.8501,11.81,2022-06-26 13:51:04.333768,2022-06-23,True
542,20220623  17:15:00,11.81,11.8184,3,11.84,11.81,2022-06-26 13:51:04.333768,2022-06-23,True
543,20220623  17:20:00,11.81,11.81,0,11.81,11.81,2022-06-26 13:51:04.333768,2022-06-23,True
544,20220623  17:25:00,11.84,11.84,28,11.84,11.84,2022-06-26 13:51:04.333768,2022-06-23,True
545,20220623  17:30:00,11.85,11.84576,35,11.85,11.82,2022-06-26 13:51:04.333768,2022-06-23,True
546,20220623  17:35:00,11.85,11.85,0,11.85,11.85,2022-06-26 13:51:04.333768,2022-06-23,True
547,20220623  17:40:00,11.85,11.85,58,11.85,11.85,2022-06-26 13:51:04.333768,2022-06-23,True
548,20220623  17:45:00,11.88,11.88,3,11.88,11.88,2022-06-26 13:51:04.333768,2022-06-23,True
549,20220623  17:50:00,11.9,11.88967,10,11.9,11.87,2022-06-26 13:51:04.334767,2022-06-23,True
550,20220623  17:55:00,11.9,11.9,0,11.9,11.9,2022-06-26 13:51:04.334767,2022-06-23,True
551,20220623  18:00:00,11.9,11.9,0,11.9,11.9,2022-06-26 13:51:04.334767,2022-06-23,True
552,20220623  18:05:00,11.83,11.83,2,11.83,11.83,2022-06-26 13:51:04.334767,2022-06-23,True
553,20220623  18:10:00,11.95,11.96667,4,12.0,11.95,2022-06-26 13:51:04.334767,2022-06-23,True
554,20220623  18:15:00,11.95,11.95,1,11.95,11.95,2022-06-26 13:51:04.334767,2022-06-23,True
555,20220623  18:20:00,11.9,11.90968,31,12.0,11.9,2022-06-26 13:51:04.334767,2022-06-23,True
556,20220623  18:25:00,11.9,11.9,0,11.9,11.9,2022-06-26 13:51:04.334767,2022-06-23,True
557,20220623  18:30:00,12.0,12.0,9,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
558,20220623  18:35:00,12.0,12.0,1,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
559,20220623  18:40:00,12.0,12.0,1,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
560,20220623  18:45:00,12.0,12.0,0,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
561,20220623  18:50:00,12.0,12.0,0,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
562,20220623  18:55:00,12.0,12.0,6,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
563,20220623  19:00:00,12.0,12.0,0,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
564,20220623  19:05:00,12.0,12.0,5,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
565,20220623  19:10:00,12.0,12.0,0,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
566,20220623  19:15:00,12.0,12.0,8,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
567,20220623  19:20:00,12.0,12.0,0,12.0,12.0,2022-06-26 13:51:04.334767,2022-06-23,True
568,20220623  19:25:00,11.92,11.92,2,11.92,11.92,2022-06-26 13:51:04.334767,2022-06-23,True
569,20220623  19:30:00,11.92,11.92,0,11.92,11.92,2022-06-26 13:51:04.334767,2022-06-23,True
570,20220623  19:35:00,11.91,11.92231,5,11.93,11.91,2022-06-26 13:51:04.334767,2022-06-23,True
571,20220623  19:40:00,11.9,11.9,10,11.9,11.9,2022-06-26 13:51:04.334767,2022-06-23,True
572,20220623  19:45:00,11.9,11.9,4,11.9,11.9,2022-06-26 13:51:04.334767,2022-06-23,True
573,20220623  19:50:00,11.9,11.9,0,11.9,11.9,2022-06-26 13:51:04.334767,2022-06-23,True
574,20220623  19:55:00,11.76,11.7782,13,11.83,11.76,2022-06-26 13:51:04.334767,2022-06-23,False
575,20220624  04:00:00,11.75,11.84304,14,11.88,11.74,2022-06-26 13:51:04.334767,2022-06-24,True
576,20220624  04:05:00,11.75,11.75,1,11.75,11.75,2022-06-26 13:51:04.335763,2022-06-24,True
577,20220624  04:10:00,11.75,11.75,0,11.75,11.75,2022-06-26 13:51:04.335763,2022-06-24,True
578,20220624  04:15:00,11.75,11.75,0,11.75,11.75,2022-06-26 13:51:04.335763,2022-06-24,True
579,20220624  04:20:00,11.75,11.75,0,11.75,11.75,2022-06-26 13:51:04.335763,2022-06-24,True
580,20220624  04:25:00,11.68,11.68,2,11.68,11.68,2022-06-26 13:51:04.335763,2022-06-24,True
581,20220624  04:30:00,11.64,11.57884,16,11.68,11.5,2022-06-26 13:51:04.335763,2022-06-24,True
582,20220624  04:35:00,11.5,11.6895,20,12.0,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
583,20220624  04:40:00,11.55,11.556,5,11.57,11.55,2022-06-26 13:51:04.335763,2022-06-24,True
584,20220624  04:45:00,11.55,11.55,0,11.55,11.55,2022-06-26 13:51:04.335763,2022-06-24,True
585,20220624  04:50:00,11.55,11.55,0,11.55,11.55,2022-06-26 13:51:04.335763,2022-06-24,True
586,20220624  04:55:00,11.55,11.55,0,11.55,11.55,2022-06-26 13:51:04.335763,2022-06-24,True
587,20220624  05:00:00,11.76,11.76,8,11.76,11.76,2022-06-26 13:51:04.335763,2022-06-24,True
588,20220624  05:05:00,11.56,11.645,2,11.73,11.56,2022-06-26 13:51:04.335763,2022-06-24,True
589,20220624  05:10:00,11.5,11.50267,12,11.53,11.5,2022-06-26 13:51:04.335763,2022-06-24,True
590,20220624  05:15:00,11.5,11.5,0,11.5,11.5,2022-06-26 13:51:04.335763,2022-06-24,True
591,20220624  05:20:00,11.32,11.33,7,11.35,11.32,2022-06-26 13:51:04.335763,2022-06-24,True
592,20220624  05:25:00,11.32,11.32,0,11.32,11.32,2022-06-26 13:51:04.335763,2022-06-24,True
593,20220624  05:30:00,11.32,11.32,0,11.32,11.32,2022-06-26 13:51:04.335763,2022-06-24,True
594,20220624  05:35:00,11.48,11.48,1,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
595,20220624  05:40:00,11.48,11.48,0,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
596,20220624  05:45:00,11.48,11.48,0,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
597,20220624  05:50:00,11.48,11.48,0,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
598,20220624  05:55:00,11.48,11.47333,3,11.48,11.47,2022-06-26 13:51:04.335763,2022-06-24,True
599,20220624  06:00:00,11.48,11.48,0,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
600,20220624  06:05:00,11.48,11.48,0,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
601,20220624  06:10:00,11.48,11.48,0,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
602,20220624  06:15:00,11.48,11.48,7,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
603,20220624  06:20:00,11.48,11.48,0,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
604,20220624  06:25:00,11.48,11.48,0,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
605,20220624  06:30:00,11.48,11.48,0,11.48,11.48,2022-06-26 13:51:04.335763,2022-06-24,True
606,20220624  06:35:00,11.57,11.59506,3,11.64,11.57,2022-06-26 13:51:04.335763,2022-06-24,True
607,20220624  06:40:00,11.57,11.57,0,11.57,11.57,2022-06-26 13:51:04.336760,2022-06-24,True
608,20220624  06:45:00,11.58,11.58,1,11.58,11.58,2022-06-26 13:51:04.336760,2022-06-24,True
609,20220624  06:50:00,11.58,11.58,0,11.58,11.58,2022-06-26 13:51:04.336760,2022-06-24,True
610,20220624  06:55:00,11.59,11.59,4,11.59,11.59,2022-06-26 13:51:04.336760,2022-06-24,True
611,20220624  07:00:00,11.69,11.62453,10,11.69,11.59,2022-06-26 13:51:04.336760,2022-06-24,True
612,20220624  07:05:00,11.62,11.63,7,11.72,11.61,2022-06-26 13:51:04.336760,2022-06-24,True
613,20220624  07:10:00,11.71,11.70503,16,11.73,11.69,2022-06-26 13:51:04.336760,2022-06-24,True
614,20220624  07:15:00,11.71,11.71,0,11.71,11.71,2022-06-26 13:51:04.336760,2022-06-24,True
615,20220624  07:20:00,11.71,11.71104,9,11.72,11.71,2022-06-26 13:51:04.336760,2022-06-24,True
616,20220624  07:25:00,11.71,11.71,0,11.71,11.71,2022-06-26 13:51:04.336760,2022-06-24,True
617,20220624  07:30:00,11.71,11.71,0,11.71,11.71,2022-06-26 13:51:04.336760,2022-06-24,True
618,20220624  07:35:00,11.69,11.69,1,11.69,11.69,2022-06-26 13:51:04.336760,2022-06-24,True
619,20220624  07:40:00,11.73,11.735,3,11.74,11.73,2022-06-26 13:51:04.336760,2022-06-24,True
620,20220624  07:45:00,11.73,11.73,0,11.73,11.73,2022-06-26 13:51:04.336760,2022-06-24,True
621,20220624  07:50:00,11.64,11.64833,12,11.65,11.64,2022-06-26 13:51:04.336760,2022-06-24,True
622,20220624  07:55:00,11.67,11.67,1,11.67,11.67,2022-06-26 13:51:04.336760,2022-06-24,True
623,20220624  08:00:00,11.79,11.70865,149,11.88,11.51,2022-06-26 13:51:04.336760,2022-06-24,True
624,20220624  08:05:00,11.6,11.64887,15,11.8,11.6,2022-06-26 13:51:04.336760,2022-06-24,True
625,20220624  08:10:00,11.7,11.71216,9,11.77,11.7,2022-06-26 13:51:04.336760,2022-06-24,True
626,20220624  08:15:00,11.6,11.74722,17,11.77,11.6,2022-06-26 13:51:04.336760,2022-06-24,True
627,20220624  08:20:00,11.6,11.61502,22,11.77,11.6,2022-06-26 13:51:04.336760,2022-06-24,True
628,20220624  08:25:00,11.76,11.76,1,11.76,11.76,2022-06-26 13:51:04.336760,2022-06-24,True
629,20220624  08:30:00,11.69,11.68319,22,11.7,11.6101,2022-06-26 13:51:04.336760,2022-06-24,True
630,20220624  08:35:00,11.69,11.67402,16,11.69,11.64,2022-06-26 13:51:04.336760,2022-06-24,True
631,20220624  08:40:00,11.69,11.66701,7,11.69,11.6,2022-06-26 13:51:04.336760,2022-06-24,True
632,20220624  08:45:00,11.65,11.65,28,11.65,11.65,2022-06-26 13:51:04.336760,2022-06-24,True
633,20220624  08:50:00,11.65,11.65,0,11.65,11.65,2022-06-26 13:51:04.336760,2022-06-24,True
634,20220624  08:55:00,11.63,11.61568,8,11.66,11.6,2022-06-26 13:51:04.336760,2022-06-24,True
635,20220624  09:00:00,11.6,11.6,1,11.6,11.6,2022-06-26 13:51:04.336760,2022-06-24,True
636,20220624  09:05:00,11.63,11.62435,29,11.63,11.6,2022-06-26 13:51:04.336760,2022-06-24,True
637,20220624  09:10:00,11.69,11.68551,23,11.7,11.63,2022-06-26 13:51:04.336760,2022-06-24,True
638,20220624  09:15:00,11.58,11.63345,24,11.69,11.58,2022-06-26 13:51:04.337757,2022-06-24,True
639,20220624  09:20:00,11.58,11.58,3,11.58,11.58,2022-06-26 13:51:04.337757,2022-06-24,True
640,20220624  09:25:00,11.65,11.65,4,11.65,11.65,2022-06-26 13:51:04.337757,2022-06-24,True
641,20220624  09:30:00,11.3999,11.43923,667,11.65,11.0301,2022-06-26 13:51:04.337757,2022-06-24,True
642,20220624  09:35:00,11.1678,11.12571,729,11.4,10.89,2022-06-26 13:51:04.337757,2022-06-24,True
643,20220624  09:40:00,10.91,10.99465,514,11.16,10.83,2022-06-26 13:51:04.337757,2022-06-24,True
644,20220624  09:45:00,10.31,10.60431,1277,10.98,10.25,2022-06-26 13:51:04.337757,2022-06-24,True
645,20220624  09:50:00,10.9999,10.7783,1180,11.0,10.3301,2022-06-26 13:51:04.337757,2022-06-24,True
646,20220624  09:55:00,10.9411,10.95796,836,11.1099,10.7101,2022-06-26 13:51:04.337757,2022-06-24,True
647,20220624  10:00:00,10.7909,10.99364,407,11.1,10.75,2022-06-26 13:51:04.337757,2022-06-24,True
648,20220624  10:05:00,10.74,10.79353,232,10.9899,10.6501,2022-06-26 13:51:04.337757,2022-06-24,True
649,20220624  10:10:00,10.5925,10.62753,296,10.75,10.52,2022-06-26 13:51:04.337757,2022-06-24,True
650,20220624  10:15:00,10.7,10.63016,367,10.75,10.5575,2022-06-26 13:51:04.337757,2022-06-24,True
651,20220624  10:20:00,10.777,10.83562,273,10.93,10.7,2022-06-26 13:51:04.337757,2022-06-24,True
652,20220624  10:25:00,10.825,10.85327,250,10.9199,10.7653,2022-06-26 13:51:04.337757,2022-06-24,True
653,20220624  10:30:00,10.83,10.87503,240,10.97,10.8,2022-06-26 13:51:04.337757,2022-06-24,True
654,20220624  10:35:00,10.75,10.79784,126,10.9,10.75,2022-06-26 13:51:04.337757,2022-06-24,True
655,20220624  10:40:00,10.625,10.66624,256,10.7907,10.52,2022-06-26 13:51:04.337757,2022-06-24,True
656,20220624  10:45:00,10.575,10.60121,88,10.65,10.54,2022-06-26 13:51:04.337757,2022-06-24,True
657,20220624  10:50:00,10.42,10.44268,205,10.605,10.35,2022-06-26 13:51:04.337757,2022-06-24,True
658,20220624  10:55:00,10.5,10.4592,183,10.5072,10.4,2022-06-26 13:51:04.337757,2022-06-24,True
659,20220624  11:00:00,10.5882,10.52294,169,10.6198,10.4,2022-06-26 13:51:04.337757,2022-06-24,True
660,20220624  11:05:00,10.6228,10.60009,28,10.6362,10.5501,2022-06-26 13:51:04.337757,2022-06-24,True
661,20220624  11:10:00,10.4618,10.54484,94,10.61,10.4618,2022-06-26 13:51:04.337757,2022-06-24,True
662,20220624  11:15:00,10.5688,10.5416,113,10.5929,10.5001,2022-06-26 13:51:04.337757,2022-06-24,True
663,20220624  11:20:00,10.55,10.54167,63,10.5688,10.51,2022-06-26 13:51:04.337757,2022-06-24,True
664,20220624  11:25:00,10.56,10.51876,209,10.5999,10.4501,2022-06-26 13:51:04.337757,2022-06-24,True
665,20220624  11:30:00,10.58,10.53064,125,10.6,10.46,2022-06-26 13:51:04.337757,2022-06-24,True
666,20220624  11:35:00,10.6992,10.66455,85,10.74,10.6001,2022-06-26 13:51:04.337757,2022-06-24,True
667,20220624  11:40:00,10.793,10.74311,138,10.8715,10.6801,2022-06-26 13:51:04.337757,2022-06-24,True
668,20220624  11:45:00,12.04,11.62418,3102,12.18,10.787,2022-06-26 13:51:04.337757,2022-06-24,True
669,20220624  11:50:00,12.9064,12.4753,7520,13.38,11.9001,2022-06-26 13:51:04.338755,2022-06-24,True
670,20220624  11:55:00,13.0701,12.78702,4629,13.12,12.2801,2022-06-26 13:51:04.338755,2022-06-24,True
671,20220624  12:00:00,12.45,12.70133,3858,13.26,12.2,2022-06-26 13:51:04.338755,2022-06-24,True
672,20220624  12:05:00,12.405,12.50741,3963,12.8,12.26,2022-06-26 13:51:04.338755,2022-06-24,True
673,20220624  12:10:00,12.4799,12.40413,1108,12.5394,12.2801,2022-06-26 13:51:04.338755,2022-06-24,True
674,20220624  12:15:00,12.441,12.53658,1843,12.71,12.37,2022-06-26 13:51:04.338755,2022-06-24,True
675,20220624  12:20:00,12.34,12.22819,983,12.4899,12.05,2022-06-26 13:51:04.338755,2022-06-24,True
676,20220624  12:25:00,12.5501,12.4736,1795,12.67,12.22,2022-06-26 13:51:04.338755,2022-06-24,True
677,20220624  12:30:00,12.7719,12.70656,2816,12.8496,12.55,2022-06-26 13:51:04.338755,2022-06-24,True
678,20220624  12:35:00,12.6499,12.69575,765,12.89,12.45,2022-06-26 13:51:04.338755,2022-06-24,True
679,20220624  12:40:00,12.6009,12.57011,664,12.6999,12.44,2022-06-26 13:51:04.338755,2022-06-24,True
680,20220624  12:45:00,12.5,12.53998,487,12.6499,12.45,2022-06-26 13:51:04.338755,2022-06-24,True
681,20220624  12:50:00,13.0526,12.90212,2376,13.2,12.4609,2022-06-26 13:51:04.338755,2022-06-24,True
682,20220624  12:55:00,13.215,13.15753,3170,13.4299,12.85,2022-06-26 13:51:04.338755,2022-06-24,True
683,20220624  13:00:00,13.424,13.45818,4459,13.73,13.12,2022-06-26 13:51:04.338755,2022-06-24,True
684,20220624  13:05:00,13.115,13.31343,1728,13.5537,13.01,2022-06-26 13:51:04.338755,2022-06-24,True
685,20220624  13:10:00,13.281,13.28203,1131,13.44,13.1041,2022-06-26 13:51:04.338755,2022-06-24,True
686,20220624  13:15:00,13.81,13.63414,4195,13.88,13.3,2022-06-26 13:51:04.338755,2022-06-24,True
687,20220624  13:20:00,14.65,14.2755,7253,14.79,13.8,2022-06-26 13:51:04.338755,2022-06-24,True
688,20220624  13:25:00,14.79,15.01099,6626,15.33,14.54,2022-06-26 13:51:04.338755,2022-06-24,True
689,20220624  13:30:00,14.9093,14.90715,5715,15.22,14.37,2022-06-26 13:51:04.338755,2022-06-24,True
690,20220624  13:35:00,14.7222,14.95235,4743,15.22,14.6,2022-06-26 13:51:04.338755,2022-06-24,True
691,20220624  13:40:00,14.85,14.8424,3266,15.03,14.6,2022-06-26 13:51:04.338755,2022-06-24,True
692,20220624  13:45:00,14.8065,14.92703,4137,15.2,14.7,2022-06-26 13:51:04.338755,2022-06-24,True
693,20220624  13:50:00,14.3149,14.49202,2867,14.84,14.31,2022-06-26 13:51:04.338755,2022-06-24,True
694,20220624  13:55:00,14.21,14.20989,3040,14.4,14.0164,2022-06-26 13:51:04.338755,2022-06-24,True
695,20220624  14:00:00,14.33,14.17316,3536,14.3842,13.91,2022-06-26 13:51:04.338755,2022-06-24,True
696,20220624  14:05:00,14.0399,13.95227,2512,14.32,13.75,2022-06-26 13:51:04.338755,2022-06-24,True
697,20220624  14:10:00,14.1,13.9916,1885,14.14,13.8,2022-06-26 13:51:04.338755,2022-06-24,True
698,20220624  14:15:00,14.25,14.23016,2197,14.4,14.07,2022-06-26 13:51:04.338755,2022-06-24,True
699,20220624  14:20:00,14.295,14.26906,1623,14.39,14.1001,2022-06-26 13:51:04.338755,2022-06-24,True
700,20220624  14:25:00,14.4456,14.34819,2133,14.6,14.15,2022-06-26 13:51:04.339752,2022-06-24,True
701,20220624  14:30:00,14.32,14.49278,2167,14.75,14.27,2022-06-26 13:51:04.339752,2022-06-24,True
702,20220624  14:35:00,14.3901,14.2751,999,14.5,14.2,2022-06-26 13:51:04.339752,2022-06-24,True
703,20220624  14:40:00,13.6207,13.96365,2220,14.48,13.51,2022-06-26 13:51:04.339752,2022-06-24,True
704,20220624  14:45:00,13.835,13.72437,1718,13.89,13.47,2022-06-26 13:51:04.339752,2022-06-24,True
705,20220624  14:50:00,13.86,13.73048,1047,13.88,13.5406,2022-06-26 13:51:04.339752,2022-06-24,True
706,20220624  14:55:00,13.2817,13.43796,2451,13.9,13.1,2022-06-26 13:51:04.339752,2022-06-24,True
707,20220624  15:00:00,13.08,13.05506,990,13.3,12.88,2022-06-26 13:51:04.339752,2022-06-24,True
708,20220624  15:05:00,12.94,13.02521,1269,13.14,12.9051,2022-06-26 13:51:04.339752,2022-06-24,True
709,20220624  15:10:00,12.96,12.96138,1085,13.09,12.8,2022-06-26 13:51:04.339752,2022-06-24,True
710,20220624  15:15:00,13.05,13.05245,873,13.19,12.93,2022-06-26 13:51:04.339752,2022-06-24,True
711,20220624  15:20:00,13.1,13.19205,1445,13.349,12.9,2022-06-26 13:51:04.339752,2022-06-24,True
712,20220624  15:25:00,13.1067,13.1323,737,13.2645,12.9545,2022-06-26 13:51:04.339752,2022-06-24,True
713,20220624  15:30:00,12.8185,12.94706,241,13.11,12.8,2022-06-26 13:51:04.339752,2022-06-24,True
714,20220624  15:35:00,13.01,12.96801,228,13.1,12.8523,2022-06-26 13:51:04.339752,2022-06-24,True
715,20220624  15:40:00,12.96,13.08175,444,13.2,12.93,2022-06-26 13:51:04.339752,2022-06-24,True
716,20220624  15:45:00,12.8701,12.88762,180,12.9999,12.85,2022-06-26 13:51:04.339752,2022-06-24,True
717,20220624  15:50:00,12.7947,12.78731,644,12.91,12.6,2022-06-26 13:51:04.339752,2022-06-24,True
718,20220624  15:55:00,12.5518,12.65476,844,12.9,12.5,2022-06-26 13:51:04.339752,2022-06-24,
